order_id,user_id,order_ts,amount,currency,country,status
o-14185,u-43,2026-02-05T00:00:00Z,19970.15,JPY,jp,COMPLETED
o-14186,u-4649,2026-02-05T00:00:00Z,16446.86,JPY,JP,CANCELLED
o-14187,u-3201,2026-02-03T00:00:00Z,3895.91,JPY,us,COMPLETED
o-14188,u-3564,2026-02-07T00:00:00Z,19390.54,JPY,JP,REFUNDED
o-14189,u-2823,2026-02-05T00:00:00Z,2014.56,JPY,us,CANCELLED
o-14190,u-1655,2026-02-08T00:00:00Z,9629.66,JPY,jp,COMPLETED
o-14191,u-664,2026-02-03T00:00:00Z,6995.52,JPY,us,COMPLETED
o-14192,u-2115,2026-02-07T00:00:00Z,16235.02,JPY,JP,CANCELLED
o-14193,u-1344,2026-02-06T00:00:00Z,7341.12,JPY,us,CANCELLED
o-14194,u-1166,2026-02-02T00:00:00Z,9018.09,JPY,JP,REFUNDED
o-14195,u-549,2026-02-01T00:00:00Z,2069.53,JPY,JP,COMPLETED
o-14196,u-4642,2026-02-09T00:00:00Z,11414.57,JPY,us,CANCELLED
o-14197,u-1806,2026-02-06T00:00:00Z,454.53,JPY,JP,CANCELLED
o-14198,u-4527,2026-02-04T00:00:00Z,8443.14,JPY,us,REFUNDED
o-14199,u-1230,2026-02-02T00:00:00Z,8652.99,JPY,us,REFUNDED
o-14200,u-2523,2026-02-03T00:00:00Z,12838.35,JPY,JP,COMPLETED
o-14201,u-4392,2026-02-08T00:00:00Z,13218.72,JPY,us,REFUNDED
o-14202,u-4774,2026-02-07T00:00:00Z,8076.16,JPY,jp,COMPLETED
o-14203,u-4519,2026-02-07T00:00:00Z,3340.27,JPY,jp,COMPLETED
o-14204,u-4037,2026-02-08T00:00:00Z,480.81,JPY,jp,CANCELLED
o-14205,u-2570,2026-02-06T00:00:00Z,9245.26,JPY,jp,COMPLETED
o-14206,u-1030,2026-02-06T00:00:00Z,4232.22,JPY,JP,COMPLETED
o-14207,u-198,2026-02-03T00:00:00Z,17579.07,JPY,jp,CANCELLED
o-14208,u-4577,2026-02-04T00:00:00Z,5647.55,JPY,JP,CANCELLED
o-14209,u-3280,2026-02-02T00:00:00Z,12844.54,JPY,us,REFUNDED
o-14210,u-4883,2026-02-04T00:00:00Z,9818.96,JPY,us,COMPLETED
o-14211,u-71,2026-02-07T00:00:00Z,5884.44,JPY,JP,CANCELLED
o-14212,u-3591,2026-02-02T00:00:00Z,201.89,JPY,JP,CANCELLED
o-14213,u-3102,2026-02-07T00:00:00Z,14849.51,JPY,us,CANCELLED
o-14214,u-1302,2026-02-07T00:00:00Z,13667.75,JPY,JP,COMPLETED
o-14215,u-2734,2026-02-10T00:00:00Z,18733.32,JPY,JP,REFUNDED
o-14216,u-1073,2026-02-09T00:00:00Z,17978.56,JPY,jp,REFUNDED
o-14217,u-1964,2026-02-03T00:00:00Z,19729.54,JPY,jp,COMPLETED
o-14218,u-79,2026-02-06T00:00:00Z,2450.14,JPY,jp,COMPLETED
o-14219,u-4940,2026-02-09T00:00:00Z,4770.78,JPY,jp,CANCELLED
o-14220,u-4074,2026-02-06T00:00:00Z,1154.47,JPY,JP,COMPLETED
o-14221,u-4316,2026-02-05T00:00:00Z,10614.03,JPY,us,CANCELLED
o-14222,u-2397,2026-02-07T00:00:00Z,10203.17,JPY,jp,REFUNDED
o-14223,u-286,2026-02-06T00:00:00Z,8714.5,JPY,JP,COMPLETED
o-14224,u-4305,2026-02-08T00:00:00Z,5438.74,JPY,JP,COMPLETED
o-14225,u-3634,2026-02-05T00:00:00Z,13580.36,JPY,jp,CANCELLED
o-14226,u-4866,2026-02-10T00:00:00Z,2087.6,JPY,us,COMPLETED
o-14227,u-2385,2026-02-09T00:00:00Z,15544.38,JPY,us,REFUNDED
o-14228,u-1539,2026-02-09T00:00:00Z,3047.38,JPY,jp,CANCELLED
o-14229,u-4043,2026-02-03T00:00:00Z,5828.86,JPY,JP,CANCELLED
o-14230,u-4388,2026-02-08T00:00:00Z,13996.44,JPY,JP,CANCELLED
o-14231,u-2476,2026-02-04T00:00:00Z,5060.83,JPY,jp,REFUNDED
o-14232,u-1009,2026-02-09T00:00:00Z,12306.56,JPY,us,REFUNDED
o-14233,u-1927,2026-02-03T00:00:00Z,4195.16,JPY,us,REFUNDED
o-14234,u-4845,2026-02-06T00:00:00Z,14723.68,JPY,jp,REFUNDED
o-14235,u-1189,2026-02-02T00:00:00Z,8520.23,JPY,us,CANCELLED
o-14236,u-182,2026-02-08T00:00:00Z,11281.85,JPY,us,REFUNDED
o-14237,u-1386,2026-02-10T00:00:00Z,5002.17,JPY,us,COMPLETED
o-14238,u-3714,2026-02-09T00:00:00Z,13401.62,JPY,us,CANCELLED
o-14239,u-4031,2026-02-08T00:00:00Z,17229.64,JPY,us,CANCELLED
o-14240,u-4362,2026-02-03T00:00:00Z,4376.54,JPY,jp,REFUNDED
o-14241,u-2335,2026-02-08T00:00:00Z,2238.59,JPY,us,CANCELLED
o-14242,u-674,2026-02-09T00:00:00Z,5256.34,JPY,jp,COMPLETED
o-14243,u-27,2026-02-10T00:00:00Z,8219.79,JPY,JP,COMPLETED
o-14244,u-582,2026-02-08T00:00:00Z,8554.9,JPY,us,CANCELLED
o-14245,u-4637,2026-02-10T00:00:00Z,14236.95,JPY,jp,CANCELLED
o-14246,u-3187,2026-02-04T00:00:00Z,18981.77,JPY,us,CANCELLED
o-14247,u-2098,2026-02-01T00:00:00Z,11778.24,JPY,JP,REFUNDED
o-14248,u-3235,2026-02-06T00:00:00Z,15364.24,JPY,jp,COMPLETED
o-14249,u-4300,2026-02-10T00:00:00Z,17164.97,JPY,us,CANCELLED
o-14250,u-4849,2026-02-05T00:00:00Z,15849.05,JPY,us,REFUNDED
o-14251,u-243,2026-02-06T00:00:00Z,11559.25,JPY,JP,CANCELLED
o-14252,u-4787,2026-02-07T00:00:00Z,9312.91,JPY,jp,COMPLETED
o-14253,u-1326,2026-02-10T00:00:00Z,15818.4,JPY,jp,CANCELLED
o-14254,u-1583,2026-02-07T00:00:00Z,7382.22,JPY,us,REFUNDED
o-14255,u-4045,2026-02-05T00:00:00Z,3488.29,JPY,us,CANCELLED
o-14256,u-2137,2026-02-05T00:00:00Z,5269.52,JPY,us,CANCELLED
o-14257,u-3618,2026-02-04T00:00:00Z,2506.88,JPY,JP,COMPLETED
o-14258,u-401,2026-02-03T00:00:00Z,16178.27,JPY,JP,CANCELLED
o-14259,u-4636,2026-02-06T00:00:00Z,7870.61,JPY,us,REFUNDED
o-14260,u-697,2026-02-04T00:00:00Z,4789.99,JPY,jp,CANCELLED
o-14261,u-2619,2026-02-06T00:00:00Z,11392.79,JPY,JP,REFUNDED
o-14262,u-4684,2026-02-07T00:00:00Z,3159.13,JPY,JP,CANCELLED
o-14263,u-1041,2026-02-08T00:00:00Z,5985.25,JPY,jp,REFUNDED
o-14264,u-3688,2026-02-03T00:00:00Z,14388.58,JPY,JP,CANCELLED
o-14265,u-739,2026-02-05T00:00:00Z,7505.72,JPY,JP,REFUNDED
o-14266,u-4275,2026-02-04T00:00:00Z,19005.44,JPY,JP,COMPLETED
o-14267,u-1969,2026-02-04T00:00:00Z,4411.72,JPY,us,COMPLETED
o-14268,u-576,2026-02-07T00:00:00Z,952.58,JPY,us,REFUNDED
o-14269,u-3792,2026-02-02T00:00:00Z,14304.58,JPY,JP,REFUNDED
o-14270,u-3986,2026-02-01T00:00:00Z,9077.91,JPY,JP,COMPLETED
o-14271,u-1520,2026-02-10T00:00:00Z,1297.05,JPY,jp,COMPLETED
o-14272,u-588,2026-02-09T00:00:00Z,5353.6,JPY,jp,CANCELLED
o-14273,u-4945,2026-02-02T00:00:00Z,8560.61,JPY,JP,COMPLETED
o-14274,u-2473,2026-02-08T00:00:00Z,18432.16,JPY,JP,COMPLETED
o-14275,u-3075,2026-02-02T00:00:00Z,19652.79,JPY,us,CANCELLED
o-14276,u-1669,2026-02-09T00:00:00Z,19211.83,JPY,jp,COMPLETED
o-14277,u-3203,2026-02-07T00:00:00Z,3207.78,JPY,jp,CANCELLED
o-14278,u-2446,2026-02-07T00:00:00Z,17235.29,JPY,JP,CANCELLED
o-14279,u-2907,2026-02-02T00:00:00Z,7566.99,JPY,jp,CANCELLED
o-14280,u-2428,2026-02-03T00:00:00Z,4400.49,JPY,JP,REFUNDED
o-14281,u-178,2026-02-10T00:00:00Z,1566.12,JPY,jp,COMPLETED
o-14282,u-1905,2026-02-01T00:00:00Z,10047.85,JPY,JP,REFUNDED
o-14283,u-4471,2026-02-10T00:00:00Z,3312.28,JPY,JP,COMPLETED
o-14284,u-704,2026-02-03T00:00:00Z,14130.42,JPY,JP,COMPLETED
o-14285,u-2460,2026-02-04T00:00:00Z,7179.51,JPY,jp,CANCELLED
o-14286,u-1691,2026-02-08T00:00:00Z,14604.46,JPY,jp,CANCELLED
o-14287,u-609,2026-02-04T00:00:00Z,19387.0,JPY,us,REFUNDED
o-14288,u-2960,2026-02-01T00:00:00Z,16456.62,JPY,us,COMPLETED
o-14289,u-1861,2026-02-10T00:00:00Z,8438.57,JPY,us,COMPLETED
o-14290,u-1597,2026-02-07T00:00:00Z,8256.96,JPY,JP,COMPLETED
o-14291,u-2156,2026-02-09T00:00:00Z,3228.86,JPY,jp,REFUNDED
o-14292,u-2537,2026-02-02T00:00:00Z,5673.09,JPY,JP,CANCELLED
o-14293,u-2788,2026-02-01T00:00:00Z,19114.99,JPY,jp,CANCELLED
o-14294,u-4189,2026-02-06T00:00:00Z,9278.02,JPY,jp,REFUNDED
o-14295,u-4789,2026-02-01T00:00:00Z,6017.73,JPY,jp,CANCELLED
o-14296,u-3954,2026-02-01T00:00:00Z,7507.62,JPY,us,REFUNDED
o-14297,u-3222,2026-02-01T00:00:00Z,7217.22,JPY,jp,COMPLETED
o-14298,u-2046,2026-02-06T00:00:00Z,4546.46,JPY,jp,REFUNDED
o-14299,u-3100,2026-02-01T00:00:00Z,15421.4,JPY,us,REFUNDED
o-14300,u-555,2026-02-07T00:00:00Z,5106.64,JPY,JP,REFUNDED
o-14301,u-2466,2026-02-04T00:00:00Z,16486.08,JPY,JP,CANCELLED
o-14302,u-929,2026-02-05T00:00:00Z,13658.22,JPY,JP,COMPLETED
o-14303,u-4513,2026-02-02T00:00:00Z,2348.66,JPY,jp,CANCELLED
o-14304,u-2067,2026-02-07T00:00:00Z,2328.09,JPY,jp,COMPLETED
o-14305,u-2054,2026-02-05T00:00:00Z,19242.36,JPY,JP,CANCELLED
o-14306,u-3651,2026-02-07T00:00:00Z,860.75,JPY,jp,CANCELLED
o-14307,u-3331,2026-02-06T00:00:00Z,8642.74,JPY,us,REFUNDED
o-14308,u-1951,2026-02-06T00:00:00Z,6605.89,JPY,JP,CANCELLED
o-14309,u-3991,2026-02-06T00:00:00Z,4635.1,JPY,us,REFUNDED
o-14310,u-3084,2026-02-01T00:00:00Z,7040.16,JPY,jp,COMPLETED
o-14311,u-773,2026-02-08T00:00:00Z,15834.37,JPY,JP,CANCELLED
o-14312,u-4359,2026-02-03T00:00:00Z,9428.19,JPY,jp,REFUNDED
o-14313,u-2050,2026-02-02T00:00:00Z,17847.56,JPY,JP,REFUNDED
o-14314,u-2181,2026-02-03T00:00:00Z,10662.55,JPY,us,CANCELLED
o-14315,u-1478,2026-02-05T00:00:00Z,11559.1,JPY,jp,CANCELLED
o-14316,u-1089,2026-02-01T00:00:00Z,18254.86,JPY,JP,REFUNDED
o-14317,u-2047,2026-02-06T00:00:00Z,4080.0,JPY,us,REFUNDED
o-14318,u-4724,2026-02-03T00:00:00Z,19784.39,JPY,JP,CANCELLED
o-14319,u-3477,2026-02-08T00:00:00Z,16504.42,JPY,jp,REFUNDED
o-14320,u-1259,2026-02-01T00:00:00Z,11323.27,JPY,us,COMPLETED
o-14321,u-2178,2026-02-01T00:00:00Z,19677.78,JPY,us,CANCELLED
o-14322,u-1327,2026-02-01T00:00:00Z,5510.7,JPY,JP,COMPLETED
o-14323,u-4765,2026-02-05T00:00:00Z,15146.0,JPY,jp,COMPLETED
o-14324,u-1309,2026-02-02T00:00:00Z,8892.46,JPY,jp,CANCELLED
o-14325,u-3290,2026-02-09T00:00:00Z,7671.29,JPY,us,CANCELLED
o-14326,u-45,2026-02-03T00:00:00Z,9249.21,JPY,JP,REFUNDED
o-14327,u-2413,2026-02-07T00:00:00Z,11110.1,JPY,JP,COMPLETED
o-14328,u-2183,2026-02-06T00:00:00Z,15841.11,JPY,us,CANCELLED
o-14329,u-4762,2026-02-08T00:00:00Z,14265.66,JPY,JP,REFUNDED
o-14330,u-983,2026-02-06T00:00:00Z,14890.8,JPY,JP,REFUNDED
o-14331,u-550,2026-02-05T00:00:00Z,17886.62,JPY,us,REFUNDED
o-14332,u-3232,2026-02-03T00:00:00Z,1847.69,JPY,us,CANCELLED
o-14333,u-2837,2026-02-02T00:00:00Z,8650.41,JPY,jp,CANCELLED
o-14334,u-1973,2026-02-02T00:00:00Z,15052.65,JPY,us,REFUNDED
o-14335,u-4460,2026-02-10T00:00:00Z,16084.15,JPY,jp,REFUNDED
o-14336,u-4189,2026-02-09T00:00:00Z,2925.98,JPY,us,COMPLETED
o-14337,u-2379,2026-02-06T00:00:00Z,15576.2,JPY,us,REFUNDED
o-14338,u-3070,2026-02-07T00:00:00Z,5229.42,JPY,jp,COMPLETED
o-14339,u-2623,2026-02-01T00:00:00Z,3818.41,JPY,jp,REFUNDED
o-14340,u-4627,2026-02-04T00:00:00Z,12917.96,JPY,JP,REFUNDED
o-14341,u-4710,2026-02-01T00:00:00Z,4922.82,JPY,us,COMPLETED
o-14342,u-1263,2026-02-04T00:00:00Z,17931.76,JPY,JP,REFUNDED
o-14343,u-2908,2026-02-08T00:00:00Z,14747.51,JPY,JP,CANCELLED
o-14344,u-200,2026-02-05T00:00:00Z,11101.13,JPY,JP,COMPLETED
o-14345,u-107,2026-02-07T00:00:00Z,13071.35,JPY,us,CANCELLED
o-14346,u-4273,2026-02-07T00:00:00Z,18083.66,JPY,JP,REFUNDED
o-14347,u-4124,2026-02-04T00:00:00Z,6194.0,JPY,jp,CANCELLED
o-14348,u-2917,2026-02-10T00:00:00Z,9105.53,JPY,us,CANCELLED
o-14349,u-2030,2026-02-06T00:00:00Z,4729.37,JPY,jp,COMPLETED
o-14350,u-1354,2026-02-09T00:00:00Z,626.31,JPY,us,REFUNDED
o-14351,u-4113,2026-02-03T00:00:00Z,15154.57,JPY,JP,REFUNDED
o-14352,u-27,2026-02-05T00:00:00Z,8917.9,JPY,JP,COMPLETED
o-14353,u-3510,2026-02-07T00:00:00Z,15969.52,JPY,JP,CANCELLED
o-14354,u-750,2026-02-04T00:00:00Z,7537.27,JPY,jp,CANCELLED
o-14355,u-501,2026-02-06T00:00:00Z,16421.56,JPY,JP,CANCELLED
o-14356,u-432,2026-02-01T00:00:00Z,9692.43,JPY,jp,CANCELLED
o-14357,u-1913,2026-02-02T00:00:00Z,13263.33,JPY,us,REFUNDED
o-14358,u-4086,2026-02-06T00:00:00Z,4750.66,JPY,JP,CANCELLED
o-14359,u-368,2026-02-07T00:00:00Z,280.14,JPY,JP,CANCELLED
o-14360,u-2940,2026-02-09T00:00:00Z,1646.94,JPY,us,REFUNDED
o-14361,u-3122,2026-02-08T00:00:00Z,10907.85,JPY,JP,CANCELLED
o-14362,u-2809,2026-02-08T00:00:00Z,9005.04,JPY,jp,REFUNDED
o-14363,u-2296,2026-02-04T00:00:00Z,13800.3,JPY,us,CANCELLED
o-14364,u-2653,2026-02-08T00:00:00Z,11871.2,JPY,jp,CANCELLED
o-14365,u-1349,2026-02-02T00:00:00Z,4331.75,JPY,jp,CANCELLED
o-14366,u-4503,2026-02-03T00:00:00Z,13553.34,JPY,jp,CANCELLED
o-14367,u-2196,2026-02-10T00:00:00Z,2293.48,JPY,jp,COMPLETED
o-14368,u-3377,2026-02-10T00:00:00Z,9407.73,JPY,jp,REFUNDED
o-14369,u-884,2026-02-07T00:00:00Z,18681.87,JPY,us,COMPLETED
o-14370,u-86,2026-02-01T00:00:00Z,19952.77,JPY,JP,REFUNDED
o-14371,u-534,2026-02-02T00:00:00Z,18320.68,JPY,JP,CANCELLED
o-14372,u-1060,2026-02-05T00:00:00Z,10188.56,JPY,JP,COMPLETED
o-14373,u-1318,2026-02-01T00:00:00Z,11026.49,JPY,us,COMPLETED
o-14374,u-98,2026-02-03T00:00:00Z,10300.66,JPY,us,COMPLETED
o-14375,u-4008,2026-02-01T00:00:00Z,14384.69,JPY,us,REFUNDED
o-14376,u-2524,2026-02-04T00:00:00Z,17815.63,JPY,jp,CANCELLED
o-14377,u-2038,2026-02-04T00:00:00Z,16092.22,JPY,jp,CANCELLED
o-14378,u-1283,2026-02-02T00:00:00Z,2473.0,JPY,jp,REFUNDED
o-14379,u-1323,2026-02-02T00:00:00Z,17670.22,JPY,jp,REFUNDED
o-14380,u-1245,2026-02-03T00:00:00Z,1065.96,JPY,JP,REFUNDED
o-14381,u-2453,2026-02-04T00:00:00Z,4604.1,JPY,JP,REFUNDED
o-14382,u-3455,2026-02-05T00:00:00Z,14335.43,JPY,jp,CANCELLED
o-14383,u-3286,2026-02-05T00:00:00Z,4067.5,JPY,jp,COMPLETED
o-14384,u-2314,2026-02-09T00:00:00Z,114.46,JPY,jp,REFUNDED
o-14385,u-2885,2026-02-04T00:00:00Z,697.37,JPY,us,CANCELLED
o-14386,u-852,2026-02-09T00:00:00Z,10307.41,JPY,jp,COMPLETED
o-14387,u-4646,2026-02-07T00:00:00Z,11680.77,JPY,jp,REFUNDED
o-14388,u-4503,2026-02-10T00:00:00Z,524.54,JPY,JP,COMPLETED
o-14389,u-87,2026-02-03T00:00:00Z,5610.42,JPY,JP,COMPLETED
o-14390,u-1353,2026-02-04T00:00:00Z,9666.94,JPY,us,CANCELLED
o-14391,u-4311,2026-02-01T00:00:00Z,10571.84,JPY,JP,CANCELLED
o-14392,u-275,2026-02-03T00:00:00Z,4642.59,JPY,jp,CANCELLED
o-14393,u-4302,2026-02-03T00:00:00Z,8314.94,JPY,jp,CANCELLED
o-14394,u-3818,2026-02-02T00:00:00Z,7623.41,JPY,jp,CANCELLED
o-14395,u-4328,2026-02-03T00:00:00Z,13344.88,JPY,us,REFUNDED
o-14396,u-4935,2026-02-06T00:00:00Z,9979.41,JPY,jp,COMPLETED
o-14397,u-3064,2026-02-07T00:00:00Z,10174.96,JPY,JP,CANCELLED
o-14398,u-3483,2026-02-08T00:00:00Z,17327.72,JPY,JP,CANCELLED
o-14399,u-3565,2026-02-08T00:00:00Z,6280.7,JPY,JP,REFUNDED
o-14400,u-2101,2026-02-09T00:00:00Z,16342.27,JPY,jp,COMPLETED
o-14401,u-4104,2026-02-08T00:00:00Z,9072.26,JPY,jp,CANCELLED
o-14402,u-1107,2026-02-08T00:00:00Z,7016.95,JPY,us,CANCELLED
o-14403,u-3750,2026-02-02T00:00:00Z,15866.91,JPY,us,REFUNDED
o-14404,u-1410,2026-02-04T00:00:00Z,17955.44,JPY,jp,CANCELLED
o-14405,u-3005,2026-02-04T00:00:00Z,6006.94,JPY,us,REFUNDED
o-14406,u-1849,2026-02-05T00:00:00Z,16710.47,JPY,JP,CANCELLED
o-14407,u-4510,2026-02-01T00:00:00Z,9107.31,JPY,us,COMPLETED
o-14408,u-4638,2026-02-01T00:00:00Z,844.26,JPY,JP,CANCELLED
o-14409,u-2120,2026-02-03T00:00:00Z,3072.46,JPY,jp,COMPLETED
o-14410,u-4723,2026-02-07T00:00:00Z,5991.22,JPY,jp,REFUNDED
o-14411,u-3854,2026-02-08T00:00:00Z,14190.07,JPY,us,CANCELLED
o-14412,u-1544,2026-02-02T00:00:00Z,18112.36,JPY,jp,CANCELLED
o-14413,u-3262,2026-02-05T00:00:00Z,5352.05,JPY,JP,CANCELLED
o-14414,u-3223,2026-02-06T00:00:00Z,3278.76,JPY,us,REFUNDED
o-14415,u-957,2026-02-05T00:00:00Z,685.54,JPY,JP,CANCELLED
o-14416,u-4438,2026-02-01T00:00:00Z,3312.88,JPY,JP,CANCELLED
o-14417,u-4474,2026-02-07T00:00:00Z,3153.45,JPY,JP,COMPLETED
o-14418,u-1855,2026-02-06T00:00:00Z,7571.49,JPY,us,CANCELLED
o-14419,u-1504,2026-02-08T00:00:00Z,11040.78,JPY,JP,REFUNDED
o-14420,u-1874,2026-02-01T00:00:00Z,9819.27,JPY,jp,REFUNDED
o-14421,u-3071,2026-02-01T00:00:00Z,501.55,JPY,us,CANCELLED
o-14422,u-547,2026-02-01T00:00:00Z,3145.53,JPY,JP,CANCELLED
o-14423,u-747,2026-02-10T00:00:00Z,15708.32,JPY,JP,CANCELLED
o-14424,u-3688,2026-02-06T00:00:00Z,6334.81,JPY,us,REFUNDED
o-14425,u-1161,2026-02-06T00:00:00Z,10168.37,JPY,JP,COMPLETED
o-14426,u-1846,2026-02-10T00:00:00Z,19946.61,JPY,us,COMPLETED
o-14427,u-3380,2026-02-07T00:00:00Z,11670.44,JPY,JP,CANCELLED
o-14428,u-923,2026-02-08T00:00:00Z,9177.82,JPY,us,REFUNDED
o-14429,u-412,2026-02-01T00:00:00Z,12751.52,JPY,JP,CANCELLED
o-14430,u-3266,2026-02-10T00:00:00Z,10298.5,JPY,us,CANCELLED
o-14431,u-3298,2026-02-05T00:00:00Z,14030.1,JPY,us,CANCELLED
o-14432,u-1788,2026-02-08T00:00:00Z,836.28,JPY,us,REFUNDED
o-14433,u-4187,2026-02-10T00:00:00Z,3927.69,JPY,jp,REFUNDED
o-14434,u-1538,2026-02-01T00:00:00Z,5149.71,JPY,us,REFUNDED
o-14435,u-1727,2026-02-06T00:00:00Z,12105.15,JPY,JP,CANCELLED
o-14436,u-613,2026-02-09T00:00:00Z,4149.66,JPY,us,CANCELLED
o-14437,u-1137,2026-02-04T00:00:00Z,18403.19,JPY,us,COMPLETED
o-14438,u-977,2026-02-09T00:00:00Z,320.0,JPY,us,COMPLETED
o-14439,u-4599,2026-02-09T00:00:00Z,17754.16,JPY,jp,REFUNDED
o-14440,u-1542,2026-02-09T00:00:00Z,19530.25,JPY,us,COMPLETED
o-14441,u-23,2026-02-10T00:00:00Z,5751.91,JPY,JP,REFUNDED
o-14442,u-4016,2026-02-03T00:00:00Z,19661.89,JPY,JP,REFUNDED
o-14443,u-4739,2026-02-01T00:00:00Z,9798.76,JPY,jp,COMPLETED
o-14444,u-238,2026-02-01T00:00:00Z,762.54,JPY,us,COMPLETED
o-14445,u-3283,2026-02-08T00:00:00Z,12367.46,JPY,JP,COMPLETED
o-14446,u-406,2026-02-02T00:00:00Z,14554.24,JPY,us,COMPLETED
o-14447,u-925,2026-02-06T00:00:00Z,12291.81,JPY,JP,CANCELLED
o-14448,u-36,2026-02-10T00:00:00Z,190.73,JPY,JP,CANCELLED
o-14449,u-4616,2026-02-08T00:00:00Z,9200.38,JPY,us,COMPLETED
o-14450,u-3531,2026-02-08T00:00:00Z,8205.78,JPY,JP,CANCELLED
o-14451,u-2433,2026-02-02T00:00:00Z,11562.98,JPY,us,COMPLETED
o-14452,u-3267,2026-02-03T00:00:00Z,17656.41,JPY,us,CANCELLED
o-14453,u-726,2026-02-04T00:00:00Z,8752.26,JPY,jp,REFUNDED
o-14454,u-1243,2026-02-08T00:00:00Z,11951.93,JPY,us,COMPLETED
o-14455,u-3606,2026-02-02T00:00:00Z,4458.58,JPY,JP,COMPLETED
o-14456,u-2153,2026-02-03T00:00:00Z,11225.26,JPY,JP,CANCELLED
o-14457,u-1880,2026-02-01T00:00:00Z,141.13,JPY,JP,COMPLETED
o-14458,u-643,2026-02-02T00:00:00Z,3632.08,JPY,JP,CANCELLED
o-14459,u-727,2026-02-06T00:00:00Z,4846.24,JPY,jp,REFUNDED
o-14460,u-413,2026-02-04T00:00:00Z,5303.44,JPY,jp,REFUNDED
o-14461,u-3765,2026-02-06T00:00:00Z,2021.94,JPY,us,CANCELLED
o-14462,u-4233,2026-02-10T00:00:00Z,4277.56,JPY,jp,COMPLETED
o-14463,u-3281,2026-02-09T00:00:00Z,14563.2,JPY,JP,COMPLETED
o-14464,u-3614,2026-02-03T00:00:00Z,17854.83,JPY,JP,CANCELLED
o-14465,u-3866,2026-02-04T00:00:00Z,19747.93,JPY,JP,CANCELLED
o-14466,u-3684,2026-02-01T00:00:00Z,5946.35,JPY,jp,REFUNDED
o-14467,u-2339,2026-02-10T00:00:00Z,16126.61,JPY,us,COMPLETED
o-14468,u-2498,2026-02-08T00:00:00Z,11048.44,JPY,jp,COMPLETED
o-14469,u-4044,2026-02-04T00:00:00Z,522.85,JPY,jp,CANCELLED
o-14470,u-3744,2026-02-08T00:00:00Z,8861.04,JPY,jp,REFUNDED
o-14471,u-1550,2026-02-08T00:00:00Z,7424.31,JPY,JP,REFUNDED
o-14472,u-3856,2026-02-08T00:00:00Z,11107.62,JPY,us,COMPLETED
o-14473,u-3764,2026-02-09T00:00:00Z,18375.33,JPY,us,CANCELLED
o-14474,u-715,2026-02-02T00:00:00Z,13789.78,JPY,us,COMPLETED
o-14475,u-3910,2026-02-07T00:00:00Z,1377.78,JPY,us,COMPLETED
o-14476,u-3035,2026-02-02T00:00:00Z,16010.87,JPY,us,COMPLETED
o-14477,u-3088,2026-02-08T00:00:00Z,8333.62,JPY,jp,COMPLETED
o-14478,u-1705,2026-02-10T00:00:00Z,12706.67,JPY,jp,COMPLETED
o-14479,u-2508,2026-02-05T00:00:00Z,18589.21,JPY,us,REFUNDED
o-14480,u-3743,2026-02-05T00:00:00Z,9075.09,JPY,jp,REFUNDED
o-14481,u-909,2026-02-04T00:00:00Z,17522.04,JPY,JP,COMPLETED
o-14482,u-1818,2026-02-03T00:00:00Z,6179.88,JPY,jp,REFUNDED
o-14483,u-3409,2026-02-05T00:00:00Z,19704.04,JPY,jp,CANCELLED
o-14484,u-686,2026-02-01T00:00:00Z,18469.83,JPY,JP,REFUNDED
o-14485,u-2915,2026-02-06T00:00:00Z,13835.44,JPY,jp,REFUNDED
o-14486,u-3667,2026-02-01T00:00:00Z,9833.49,JPY,jp,CANCELLED
o-14487,u-73,2026-02-02T00:00:00Z,5697.06,JPY,jp,COMPLETED
o-14488,u-2118,2026-02-07T00:00:00Z,6073.91,JPY,us,CANCELLED
o-14489,u-373,2026-02-05T00:00:00Z,11873.36,JPY,JP,COMPLETED
o-14490,u-3911,2026-02-01T00:00:00Z,14952.56,JPY,jp,REFUNDED
o-14491,u-4675,2026-02-07T00:00:00Z,3934.61,JPY,JP,REFUNDED
o-14492,u-2356,2026-02-05T00:00:00Z,6290.93,JPY,us,CANCELLED
o-14493,u-3211,2026-02-10T00:00:00Z,7853.58,JPY,us,COMPLETED
o-14494,u-1521,2026-02-05T00:00:00Z,16299.4,JPY,JP,CANCELLED
o-14495,u-2903,2026-02-03T00:00:00Z,15271.12,JPY,JP,COMPLETED
o-14496,u-2668,2026-02-05T00:00:00Z,11484.89,JPY,us,COMPLETED
o-14497,u-881,2026-02-07T00:00:00Z,9943.45,JPY,jp,REFUNDED
o-14498,u-1526,2026-02-10T00:00:00Z,1895.82,JPY,us,CANCELLED
o-14499,u-2505,2026-02-01T00:00:00Z,16547.51,JPY,jp,COMPLETED
o-14500,u-4790,2026-02-09T00:00:00Z,2425.28,JPY,us,COMPLETED
o-14501,u-736,2026-02-02T00:00:00Z,10184.24,JPY,JP,CANCELLED
o-14502,u-413,2026-02-09T00:00:00Z,7514.58,JPY,us,COMPLETED
o-14503,u-3154,2026-02-04T00:00:00Z,9563.31,JPY,JP,REFUNDED
o-14504,u-4953,2026-02-07T00:00:00Z,7220.22,JPY,jp,CANCELLED
o-14505,u-721,2026-02-10T00:00:00Z,6957.63,JPY,JP,CANCELLED
o-14506,u-923,2026-02-01T00:00:00Z,10378.67,JPY,us,COMPLETED
